1.051	1.143	0.97877	0.18569	0
0.98214	1.3693	0.97732	0.13137	0
0.99539	1.267	0.97349	0.15429	0
1.0139	1.5522	0.9935	0.22231	0
0.97162	1.0173	0.97692	0.12778	0
0.76837	1.4551	0.95296	0.1396	0
1.0559	1.3341	0.98341	0.17513	0
1.0759	1.8542	0.99132	0.23339	0
1.053	1.0612	0.97877	0.12721	0
1.1024	1.9393	0.98977	0.25152	0
1.0729	1.912	0.9899	0.24519	0
1.0479	1.8375	0.99697	0.24356	0
1.0237	1.1202	0.99164	0.10812	0
1.0288	1.6501	0.99564	0.19103	0
1.0138	1.617	0.99157	0.17644	0
1.0299	1.6861	0.9909	0.17963	0
0.71758	0.062344	0.96587	0.016005	0
1.0069	1.7377	0.9984	0.20533	0
1.0263	1.2946	0.98044	0.2078	0
0.93496	0.89601	0.97303	0.10576	0
0.95425	0.67857	0.98855	0.084681	0
0.9865	0.89723	0.98111	0.1353	0
1.0521	1.9237	0.99331	0.26745	0
1.026	1.8415	0.99757	0.23611	0
1.0219	1.8152	0.99854	0.26927	0
1.006	1.9358	0.99657	0.28248	0
1.0145	1.5443	0.99721	0.18923	0
0.66806	1.3637	0.97216	0.14179	0
1.0374	1.8719	0.99746	0.25358	0
1.0068	1.2548	0.98905	0.17651	0
1	1.2032	0.97879	0.172	0
1.0133	1.2524	0.9844	0.16357	0
0.95477	1.1799	0.97974	0.14964	0
0.90768	0.39296	0.96754	0.074388	0
0.99578	1.1941	0.97169	0.19165	0
0.98586	1.1377	0.98603	0.14599	0
1.0101	1.9348	0.99151	0.25241	0
0.97752	1.7669	0.99725	0.25388	0
0.53817	0.069387	0.97031	0.0083509	0
0.66765	1.1491	0.93699	0.11324	0
0.96093	1.4912	0.99765	0.17684	0
0.86564	0.43019	0.9436	0.08475	0
0.64634	0.83063	0.94769	0.10834	0
0.6434	0.91959	0.93438	0.1014	0
0.58965	1.5024	0.94499	0.063429	0
0.59371	0.86746	0.95238	0.072634	0
0.62079	0.81676	0.95318	0.073354	0
0.71991	1.4623	0.97374	0.13414	0
0.69236	1.2914	0.95053	0.15336	0
0.65321	0.27383	0.95388	0.032854	0
0.64528	1.1767	0.97457	0.08188	0
0.70018	1.2922	0.97867	0.12711	0
0.67448	1.2514	0.95384	0.082159	0
0.648	0.31402	0.95517	0.043171	0
0.65107	1.1218	0.94352	0.12116	0
0.59459	0.59861	0.98455	0.056683	0
0.64745	2.3588	0.98155	0.094669	0
0.61159	0.89717	0.95039	0.090953	0
0.65929	1.1098	0.93947	0.12453	0
0.65242	1.0084	0.9494	0.094755	0
0.63741	0.21966	0.95702	0.038153	0
0.68567	1.3808	0.95039	0.14822	0
0.69403	1.0921	0.98922	0.086171	0
0.69628	1.3219	0.97636	0.14916	0
0.61006	0.24899	0.96053	0.042209	0
0.63313	0.96066	0.96531	0.083814	0
0.63487	0.25971	0.93648	0.032127	0
0.55503	0.62012	0.96144	0.047824	0
0.58733	0.8187	0.95151	0.051831	0
0.67207	1.4054	0.93302	0.18219	0
0.70564	1.3427	0.95084	0.1328	0
0.63896	0.1288	0.93651	0.023377	0
0.55674	0.68792	0.95592	0.03707	0
0.69352	1.006	0.97588	0.076623	0
0.60431	1.6059	0.95332	0.084401	0
0.59352	1.8475	0.96378	0.067565	0
0.59303	0.83472	0.95787	0.055538	0
0.64213	0.96707	0.95516	0.096462	0
0.58518	0.85616	0.95077	0.043167	0
0.58159	0.99024	0.95806	0.086931	0
0.61605	1.0114	0.96197	0.095753	0
0.57539	0.94795	0.94588	0.066383	0
0.60869	1.0862	0.94006	0.10181	0
0.61465	0.91637	0.96676	0.09377	0
0.69979	1.8948	0.99018	0.079359	0
0.59713	0.94776	0.94655	0.078547	0
0.60716	0.98494	0.95788	0.083251	0
0.61596	1.0743	0.94461	0.088079	0
0.62646	1.0214	0.94999	0.074493	0
0.59872	0.87428	0.94814	0.051648	0
0.63097	1.0429	0.92147	0.089515	0
0.63371	0.68614	0.95375	0.087721	0
0.71261	1.4262	0.94604	0.16624	0
0.68799	1.2096	0.94547	0.14238	0
0.73343	1.0027	0.94461	0.12725	0
0.7079	1.8935	0.96672	0.086251	0
0.7101	1.3476	0.93771	0.14174	0
0.72421	1.2084	0.94949	0.11545	0
0.70527	1.3003	0.92999	0.12769	0
0.67413	0.69041	0.94521	0.062918	0
0.60064	0.24717	0.96958	0.025266	0
0.59381	0.83172	0.93132	0.049363	0
0.57273	0.77419	0.92728	0.068155	0
0.64844	0.34376	0.97471	0.042626	0
0.68391	1.1056	0.93837	0.12695	0
0.68737	1.1169	0.93666	0.12917	0
0.70578	1.7188	0.98491	0.081256	0
0.74985	0.25654	0.97017	0.038946	0
0.78495	1.4264	0.97827	0.15062	0
0.76323	1.6827	0.97513	0.17445	0
0.77718	1.4635	0.9659	0.17343	0
0.71338	0.43684	0.96136	0.050767	0
0.70652	1.5263	0.98099	0.17449	0
0.72635	1.5338	0.9764	0.12706	0
0.73751	1.5376	0.97242	0.16999	0
0.73891	1.5579	0.97485	0.15518	0
0.73838	1.5499	0.97487	0.17313	0
0.7204	1.2052	0.97747	0.099461	0
0.72131	1.5376	0.96605	0.16142	0
0.72807	1.3739	0.96244	0.13611	0
0.71563	1.3489	0.95175	0.13181	0
0.72356	1.2573	0.96016	0.13776	0
0.73376	1.2972	0.97083	0.13197	0
0.71316	1.355	0.97841	0.12445	0
0.57153	0.85956	0.96681	0.060545	0
0.76065	1.4228	0.99257	0.10965	0
0.78225	1.168	0.96928	0.1536	0
0.75699	1.756	0.97515	0.16354	0
1.0168	0.053747	0.96855	0.055801	0
0.9698	0.78374	0.98312	0.065702	0
0.88276	1.6513	0.9465	0.045867	0
0.90612	0.75455	0.98049	0.036104	0
0.908	0.9711	0.98478	0.079579	0
0.91449	0.18214	0.99832	0.019765	0
0.92337	0.27292	0.99443	0.024686	0
0.94882	1.8174	0.99359	0.077172	0
0.93395	0.96427	0.98736	0.072667	0
0.8954	0.84788	0.98444	0.035702	0
0.92759	0.8587	0.98565	0.056443	0
0.94134	0.10441	0.97773	0.017193	0
0.99167	0.35491	0.95809	0.037197	0
0.92598	1.0949	0.98211	0.066345	0
0.92038	0.90315	0.98376	0.052763	0
0.93271	0.99899	0.98397	0.054522	0
0.97603	1.0347	0.9913	0.073424	0
0.97712	1.0287	0.99375	0.07563	0
0.95285	0.71229	0.97788	0.06701	0
0.9825	1.1443	0.99292	0.078861	0
0.95375	0.95539	0.99167	0.053556	0
0.96178	0.10156	0.99178	0.016337	0
1.0023	1.0469	0.98214	0.070318	0
0.94333	0.23078	0.97416	0.034941	0
0.98803	0.3472	0.98365	0.041	0
0.89756	0.21237	0.9853	0.028847	0
1.0134	1.0406	0.99335	0.069529	0
1.0132	0.13737	0.97831	0.02173	0
0.96951	0.23907	0.97007	0.025789	0
1.017	0.97248	0.99307	0.070886	0
1.0161	0.83008	0.99696	0.064559	0
1.0444	1.2245	0.99402	0.08071	0
1.0702	2.1756	0.99899	0.10955	0
1.0626	2.0497	0.9938	0.096377	0
0.97825	0.45425	0.99055	0.036733	0
1.0516	1.9933	0.98985	0.095273	0
1.0377	1.0747	0.99458	0.068215	0
1.0586	2.3562	0.99363	0.10755	0
1.0712	1.2021	0.99602	0.067882	0
1.0624	0.88589	0.99383	0.05448	0
1.1093	0.79916	0.9979	0.08133	0
1.1134	0.58199	0.98141	0.045445	0
1.0991	0.11459	0.99817	0.024026	0
1.0404	1.2021	0.98748	0.072933	0
1.0886	2.3123	0.98275	0.10891	0
0.98457	0.2934	0.97148	0.030705	0
1.1043	1.2814	0.99539	0.075502	0
1.0994	1.2052	0.99709	0.092809	0
1.1095	2.1157	0.9978	0.11261	0
1.0859	0.93037	0.99368	0.061303	0
1.0689	0.40706	0.9801	0.037624	0
1.095	0.22866	0.99528	0.0289	0
1.0495	1.301	0.99552	0.070758	0
1.035	0.92672	0.99708	0.060199	0
1.0474	1.2757	0.98569	0.077721	0
1.1151	0.034777	0.99595	0.020362	0
0.98761	0.38332	0.95224	0.039383	0
1.2021	0.07275	0.94468	0.083549	0
0.75349	0.046009	0.95426	0.03785	0
0.86079	0.07547	0.94595	0.054472	0
0.91552	1.8871	0.99149	0.064448	0
0.89099	0.061826	0.97663	0.033	0
0.7275	0.075275	0.93831	0.06139	0
0.75362	0.027185	0.91824	0.014393	0
0.84413	0.25286	0.91739	0.024639	0
0.84106	0.15284	0.91785	0.01841	0
0.78335	0.11224	0.92514	0.018124	0
0.92044	1.4554	0.95631	0.090289	0
0.96836	0.046905	0.96409	0.048771	0
0.89329	0.030876	0.94564	0.040699	0
0.77935	0.055455	0.9385	0.039966	0
0.7899	0.021553	0.95189	0.022678	0
0.88755	0.043602	0.93304	0.047927	0
0.81622	0.12371	0.94703	0.021428	0
0.80618	0.055426	0.94355	0.025064	0
0.83062	0.12743	0.9352	0.034326	0
0.82317	0.9765	0.94241	0.046877	0
0.83407	0.2146	0.96054	0.020519	0
0.88585	1.1705	0.96206	0.064686	0
0.88556	0.059021	0.96439	0.024754	0
0.88046	0.029042	0.93635	0.02848	0
0.87537	0.73841	0.96129	0.042737	0
0.90342	0.11135	0.94808	0.030851	0
0.86264	0.10338	0.96269	0.02327	0
0.89421	0.066931	0.95737	0.054035	0
0.81463	0.033442	0.93331	0.010965	0
0.86809	0.27566	0.98707	0.02024	0
0.89555	0.086601	0.98122	0.025412	0
0.90872	0.1068	0.96166	0.038393	0
0.88071	0.22582	0.97165	0.017866	0
0.87293	0.27183	0.93876	0.025602	0
0.99944	1.3748	0.97448	0.10024	0
0.98821	0.35103	0.97294	0.036899	0
0.98029	0.37096	0.97555	0.03212	0
0.94551	0.23587	0.96445	0.026318	0
0.97199	0.43332	0.95216	0.034158	0
0.98373	0.17006	0.95957	0.029367	0
0.94118	1.3955	0.95663	0.074254	0
1.0049	0.24071	0.99107	0.023396	0
1.0613	0.0083584	0.98743	0.011323	0
1.0016	0.33762	0.98115	0.030678	0
0.95806	0.27225	0.97691	0.031973	0
0.9724	0.93352	0.97126	0.0639	0
1.0066	1.5242	0.99647	0.10316	0
1.0076	0.58229	0.98583	0.040023	0
0.9536	0.94026	0.94585	0.07719	0
0.91156	0.080179	0.93443	0.060187	0
0.98445	0.10296	0.96113	0.091132	0
0.98571	1.4524	0.99418	0.14235	0
1.1216	0.037033	0.99759	0.04909	0
1.0949	0.49351	0.99637	0.052976	0
1.0254	0.14239	0.97988	0.15519	0
1.029	0.13937	0.98214	0.12801	0
1.329	0.172	0.96871	0.19973	0
0.9138	0.14257	0.97244	0.15448	0
0.86356	0.17381	0.94985	0.14826	0
1.1604	0.20435	0.97459	0.2106	0
0.84315	0.11321	0.9529	0.11362	0
1.0063	0.14419	0.95257	0.1457	0
1.177	0.080784	0.9436	0.09465	0
0.85872	0.10543	0.9696	0.090989	0
1.0932	0.31406	0.99625	0.036914	0
1.4135	0.079853	0.95844	0.13171	0
0.78825	0.11054	0.95139	0.016647	0
0.82996	1.6152	0.95626	0.067456	0
0.84675	0.17102	0.95166	0.016414	0
0.81897	1.1239	0.94807	0.068812	0
0.95112	0.065979	0.96064	0.069193	0
0.8861	1.0203	0.96019	0.068284	0
0.93207	0.2342	0.97201	0.034678	0
0.9234	0.34555	0.96846	0.030897	0
0.90261	0.61017	0.96027	0.043305	0
1.075	0.35176	0.98997	0.039281	0
0.8611	0.98689	0.95719	0.082568	0
0.87165	0.046016	0.97649	0.017763	0
0.82908	0.2335	0.94703	0.024232	0
0.82092	0.079072	0.94145	0.032609	0
0.77324	0.1497	0.9302	0.044386	0
0.90977	1.2709	0.99731	0.061374	0
0.92411	2.0482	0.98595	0.097744	0
0.95851	0.05453	0.9937	0.022835	0
1.0218	1.4759	0.99719	0.11547	0
0.98469	0.082852	0.99217	0.02055	0
1.0524	1.6024	0.99469	0.11294	0
0.93462	0.076686	0.95099	0.043639	0
0.95593	0.71274	0.98312	0.047891	0
0.98437	2.0562	0.99516	0.1306	0
0.99528	2.4205	0.99164	0.17959	0
0.85398	0.43217	0.99539	0.034421	0
0.82708	0.5284	0.96884	0.026955	0
0.99106	2.5642	0.99356	0.16217	0
0.82748	0.60915	0.98634	0.039586	0
0.91118	0.052286	0.97412	0.013292	0
0.95888	0.074386	0.97043	0.038885	0
1.0051	1.4381	0.99213	0.12752	0
0.99597	2.0573	0.98853	0.10564	0
0.98196	1.3008	0.99039	0.088861	0
0.94844	0.4437	0.97301	0.031885	0
0.97142	1.0264	0.99283	0.068245	0
1.0466	2.3747	0.98747	0.11177	0
1.0557	2.1093	0.98523	0.10127	0
1.0401	2.0094	0.99042	0.063432	0
1.0067	1.9549	0.98567	0.071197	0
0.99709	0.69495	0.97583	0.09588	0
0.99459	1.0533	0.95612	0.080033	0
1.0299	0.45943	0.99527	0.037114	0
0.97171	0.96034	0.93827	0.051596	0
0.99077	1.0126	0.93369	0.068777	0
1.0327	0.97425	0.98807	0.091863	0
1.0205	0.29304	0.99395	0.028312	0
0.99193	1.1616	0.99675	0.075045	0
0.96611	1.0751	0.97221	0.07311	0
0.94082	0.38539	0.99235	0.020228	0
0.9364	0.99675	0.98997	0.055672	0
0.93104	1.9651	0.98157	0.06022	0
0.91835	1.5965	0.96407	0.037988	0
0.64797	1.0107	0.96554	0.051668	0
0.77222	1.4405	0.99629	0.066548	0
0.87888	1.7211	0.99487	0.19451	0
0.86511	1.7125	0.9982	0.17927	0
0.85886	1.758	0.99459	0.20337	0
0.85074	1.4963	0.99145	0.12638	0
0.80016	1.1113	0.99087	0.085091	0
0.79134	1.0406	0.99217	0.08316	0
0.81735	1.2549	0.98441	0.11425	0
0.80547	1.2963	0.99394	0.080359	0
0.81399	1.6313	0.99553	0.16493	0
0.80863	1.6002	0.99446	0.12927	0
0.79248	0.56113	0.9893	0.063276	0
0.7957	2.1132	0.9866	0.14998	0
0.79292	1.3368	0.98823	0.11026	0
0.77144	1.9841	0.97995	0.11756	0
0.76818	1.3682	0.98679	0.098189	0
0.71651	0.89019	0.97522	0.07933	0
0.66653	1.0777	0.9623	0.062048	0
0.7624	0.83886	0.99321	0.11003	0
0.84069	1.5527	0.98605	0.214	0
0.83832	1.4737	0.99082	0.20267	0
0.79244	1.2625	0.99405	0.1036	0
0.88528	1.552	0.99648	0.12597	0
0.83816	1.5586	0.97977	0.19613	0
0.91136	1.5437	0.98195	0.32486	0
0.93073	1.7208	0.98436	0.34664	0
0.93191	1.8876	0.99245	0.32785	0
0.89326	1.7216	0.99048	0.27898	0
0.86776	1.4939	0.97647	0.17957	0
0.86556	1.3907	0.971	0.18266	0
0.86164	1.392	0.98155	0.17476	0
0.7803	0.71172	0.98031	0.041813	0
0.76862	0.9032	0.97376	0.046533	0
0.83053	0.99151	0.99073	0.070906	0
0.78491	1.0384	0.98463	0.079143	0
0.78043	0.71896	0.99143	0.046792	0
0.85622	1.5695	0.99954	0.17574	0
0.88093	1.4917	0.99085	0.17811	0
0.88336	1.5801	0.97948	0.20241	0
0.88909	1.6309	0.99655	0.21659	0
0.88833	1.6096	0.97042	0.22139	0
0.90052	1.392	0.99822	0.26363	0
0.93084	1.6681	0.99715	0.24705	0
0.95887	2.0207	0.98892	0.31617	0
0.58372	0.85305	0.97743	0.038165	0
0.97743	1.4315	0.99468	0.2594	0
0.87068	1.0218	0.99698	0.15541	0
0.85965	1.0445	0.9862	0.13168	0
0.92989	1.2082	0.99595	0.21156	0
0.95574	1.388	0.98458	0.26746	0
1.009	1.2404	0.99807	0.13182	0
1.0589	1.6082	0.99747	0.35189	0
1.0444	1.3345	0.99437	0.28464	0
1.0502	1.6993	0.99259	0.42281	0
0.94556	0.89805	0.99752	0.22677	0
0.69607	0.61637	0.98967	0.038378	0
1.0448	1.3931	0.99567	0.50757	0
1.0233	1.5481	0.99441	0.35229	0
1.0312	1.7077	0.99252	0.49153	0
1.0298	1.8053	0.99885	0.35222	0
1.0238	1.6267	0.9992	0.32665	0
0.93866	0.87533	0.99489	0.14646	0
1.0214	1.4948	0.99756	0.40868	0
0.91838	1.0436	0.97955	0.20529	0
0.97388	1.324	0.99757	0.30856	0
0.95189	1.0473	0.99664	0.28142	0
0.80947	1.3215	0.97966	0.088901	0
0.94693	0.95119	0.99317	0.23919	0
0.96786	0.98864	0.98558	0.23852	0
1.049	1.6126	0.99539	0.53806	0
1.0186	1.392	0.99561	0.49937	0
1.0903	1.7304	0.97922	0.52026	0
0.99664	1.2063	0.99854	0.40816	0
0.97346	1.2514	0.99752	0.31574	0
0.91452	0.84516	0.97914	0.243	0
0.86469	0.85158	0.99221	0.11003	0
0.94246	1.0738	0.99968	0.2228	0
0.79353	1.4248	0.98092	0.084342	0
0.83327	0.95933	0.98945	0.065247	0
0.952	1.1285	0.98038	0.19613	0
1.0001	1.3327	0.99901	0.30338	0
1.03	1.77	0.99631	0.48763	0
1.0243	1.691	0.99873	0.40831	0
1.029	1.407	0.9939	0.35284	0
1.0147	1.7973	0.99617	0.43905	0
0.98539	1.4565	0.98668	0.43202	0
0.95223	1.0204	0.99834	0.33328	0
0.93382	1.123	0.99528	0.284	0
0.696	1.1344	0.97798	0.066881	0
0.90902	1.1378	0.99681	0.24875	0
0.69008	1.8439	0.97318	0.05945	0
0.65714	1.1544	0.9864	0.064221	0
0.69606	1.1072	0.97216	0.076054	0
0.71592	1.2588	0.96323	0.067842	0
0.72965	1.374	0.97494	0.091541	0
0.70588	1.2692	0.97031	0.066731	0
0.691	1.9268	0.97337	0.073928	0
0.65616	1.0294	0.95644	0.045678	0
0.64066	0.75887	0.98013	0.033569	0
0.68468	1.1284	0.98226	0.049862	0
0.59961	0.67692	0.97741	0.021489	0
0.54597	0.53898	0.95771	0.020924	0
0.67198	0.29245	0.98826	0.053797	0
0.59099	0.57784	0.98182	0.028956	0
0.74926	1.1608	0.99415	0.075511	0
0.63968	0.98079	0.9836	0.039232	0
0.64687	1.5569	0.97649	0.060339	0
0.63054	0.92698	0.9703	0.039788	0
0.64856	1.7665	0.9806	0.054916	0
0.68451	0.37416	0.98372	0.057027	0
0.78468	1.3973	0.99684	0.11942	0
0.68569	1.2427	0.98144	0.060589	0
0.68851	0.97384	0.98705	0.063944	0
0.81251	2.0306	0.99552	0.13438	0
0.75851	1.8867	0.99601	0.1254	0
0.71371	1.2374	0.99617	0.05607	0
0.57017	0.39501	0.95052	0.031171	0
0.65065	0.97634	0.96572	0.061921	0
0.64444	1.8534	0.96706	0.047082	0
0.67682	1.2151	0.97818	0.070424	0
0.80838	1.6178	0.99102	0.14789	0
0.8188	1.4896	0.99316	0.13205	0
0.83661	1.7501	0.99148	0.1917	0
0.78774	1.1964	0.99194	0.098165	0
0.83704	1.4294	0.99243	0.12286	0
0.70111	1.3185	0.98434	0.08604	0
0.88206	1.5618	0.98806	0.20618	0
0.77379	1.1346	0.98551	0.093351	0
0.81576	1.502	0.98013	0.15515	0
0.79454	1.4359	0.98374	0.10608	0
0.79902	1.5084	0.98255	0.13201	0
0.83718	1.5106	0.99439	0.11389	0
0.86269	1.8171	0.99467	0.17207	0
0.78436	1.0997	0.9693	0.10575	0
0.74084	1.4976	0.97473	0.12314	0
0.8359	1.4652	0.99734	0.12392	0
0.74881	1.3426	0.95529	0.097084	0
0.71209	1.2815	0.96986	0.088238	0
0.90122	1.4473	0.9936	0.13427	0
0.90019	1.4892	0.98963	0.11249	0
0.92303	1.2411	0.98556	0.15074	0
0.86166	1.0361	0.96189	0.05748	0
0.64417	0.63123	0.9681	0.032675	0
0.79548	1.1057	0.97659	0.081657	0
0.8032	1.4002	0.97301	0.10108	0
0.70443	0.32232	0.97971	0.019561	0
0.82411	1.4584	0.99521	0.099622	0
0.66713	0.31983	0.96672	0.03738	0
0.97053	1.7074	0.98687	0.14817	0
0.95911	1.7612	0.9831	0.1519	0
0.94473	1.122	0.97171	0.085678	0
0.97388	1.6276	0.98522	0.18019	0
0.76048	1.4954	0.9958	0.11813	0
0.75628	1.4421	0.99671	0.13457	0
0.77056	1.4284	0.99858	0.14124	0
0.75632	1.36	0.99505	0.11058	0
0.76906	1.5508	0.99865	0.13876	0
0.70843	0.67539	0.9715	0.060711	0
0.82217	1.4846	0.99545	0.099264	0
0.86056	1.6509	0.99496	0.1922	0
0.82412	1.6392	0.99799	0.15749	0
0.78668	1.4516	0.99945	0.13335	0
0.7864	1.3483	0.99838	0.13244	0
0.76422	1.2888	0.99603	0.10945	0
0.77515	2.0567	0.9955	0.14275	0
0.77131	1.4571	0.99334	0.12659	0
0.78643	1.3888	0.99821	0.09613	0
0.77902	1.5394	0.99392	0.14192	0
0.7729	1.4308	0.98464	0.096257	0
0.71847	0.92762	0.99548	0.067978	0
0.70198	1.3033	0.979	0.091344	0
0.76993	1.6239	0.99686	0.1225	0
0.74288	2.0344	0.99344	0.11373	0
0.8073	1.4223	0.99295	0.1062	0
0.78979	1.0604	0.99209	0.089425	0
0.81834	1.2064	0.98971	0.12908	0
0.95659	1.7138	0.99349	0.28544	0
0.91648	1.5414	0.99055	0.21125	0
0.96337	1.5513	0.99611	0.18685	0
0.64142	0.95311	0.95636	0.058329	0
0.84687	0.54139	0.96526	0.049297	0
0.71781	0.96806	0.953	0.080837	0
0.74666	1.0848	0.96881	0.071789	0
0.78196	2.2259	0.99056	0.090435	0
0.74781	1.0593	0.98474	0.05305	0
0.69287	0.9218	0.98105	0.043663	0
0.70664	2.129	0.98749	0.08533	0
0.70946	1.8941	0.9888	0.071301	0
0.76573	2.0006	0.98732	0.12181	0
0.77975	1.6679	0.97011	0.14315	0
0.79086	1.8747	0.96729	0.15674	0
0.80214	1.585	0.98659	0.16439	0
0.77527	2.0213	0.98256	0.14011	0
0.78271	1.9895	0.99261	0.18156	0
0.78816	2.4136	0.95973	0.20069	0
0.79098	2.2569	0.92433	0.21989	0
0.7966	1.3399	0.98198	0.14615	0
0.79341	2.4105	0.95124	0.16701	0
0.76415	1.2148	0.99123	0.077664	0
0.82529	2.176	0.98938	0.18505	0
0.80104	1.35	0.99703	0.10739	0
0.80703	1.4739	0.99452	0.11334	0
0.81949	1.6345	0.9976	0.11619	0
0.83328	1.3335	0.99718	0.16402	0
0.8335	1.3775	0.99246	0.1139	0
0.84699	1.4599	0.98994	0.12487	0
0.84329	1.4445	0.98531	0.13794	0
0.83704	1.1553	0.98518	0.084223	0
0.86806	1.0321	0.9871	0.094654	0
0.83545	1.3784	0.99276	0.14574	0
0.80708	1.8643	0.99088	0.07448	0
0.83118	1.2915	0.98483	0.1166	0
0.8485	2.3061	0.95629	0.18623	0
0.59064	0.65351	0.99031	0.023945	0
0.85349	2.4267	0.97309	0.17686	0
0.8689	1.4237	0.9884	0.15436	0
0.87004	2.4602	0.97004	0.1968	0
0.84787	1.2109	0.98856	0.086926	0
0.93477	1.2225	0.98355	0.11994	0
0.92412	1.5225	0.9963	0.13574	0
0.923	1.6156	0.99558	0.14348	0
0.92218	1.5536	0.99389	0.14639	0
0.90524	1.6336	0.99709	0.12429	0
0.84603	1.1132	0.9822	0.06543	0
0.62216	0.45446	0.97265	0.030144	0
0.85712	1.2461	0.99347	0.09613	0
0.85131	0.11873	0.99849	0.023684	0
0.85305	1.5974	0.97884	0.19321	0
0.85403	2.1998	0.98093	0.1574	0
0.83679	2.0763	0.97879	0.14036	0
0.77601	0.98106	0.9865	0.070238	0
0.75318	1.106	0.99594	0.053878	0
0.85672	0.91754	0.98596	0.095622	0
0.91303	1.209	0.98306	0.15107	0
0.88303	1.3268	0.96448	0.14575	0
0.70189	0.95925	0.94733	0.073267	0
0.9098	1.714	0.99831	0.17217	0
0.89844	1.6098	0.99815	0.15893	0
0.87708	2.2512	0.98582	0.16863	0
0.84949	1.2487	0.98954	0.10969	0
0.83915	2.1233	0.98147	0.13502	0
0.84012	2.2603	0.97777	0.14182	0
0.83434	1.4159	0.99851	0.10768	0
0.82674	1.0598	0.99841	0.095627	0
0.86467	1.3931	0.99191	0.10235	0
0.84947	1.1432	0.99102	0.049893	0
0.71182	1.4093	0.98863	0.10993	0
0.83693	1.8116	0.99046	0.059573	0
0.83462	0.98959	0.99703	0.06112	0
0.80864	2.0734	0.98943	0.061037	0
0.81233	2.072	0.98771	0.078451	0
0.8183	1.0933	0.98687	0.056855	0
0.81187	1.1095	0.99289	0.061328	0
0.79854	1.1424	0.99254	0.054504	0
0.85086	1.3914	0.98932	0.096263	0
0.86215	2.2274	0.98347	0.1078	0
0.85313	1.2415	0.99491	0.06865	0
0.70898	1.4277	0.95968	0.11442	0
0.84719	1.1131	0.99337	0.058568	0
0.86158	1.2918	0.99244	0.077686	0
0.86537	1.2433	0.993	0.10895	0
